merchantidentifier,dateclosedforfraud,Flag_for_data_with_fraud_outcomes
37760489,,1
37761697,,1
37542521,,1
37543317,,1
37763723,,1
37528349,,1
37763739,,1
37763791,,1
37528631,,1
36878859,,1
36879373,,1
36885461,,1
36889389,,1
37256327,,1
36890425,,1
37256989,,1
36890987,,1
37257353,,1
36893331,,1
37092617,,1
37067967,,1
37259959,,1
37260569,,1
37475665,,1
37068359,,1
37068509,,1
37476223,,1
37069667,,1
37070223,,1
37478119,,1
37070555,,1
37072073,,1
37085887,,1
37478583,,1
37481491,,1
37484013,,1
37086497,,1
37088127,,1
37484227,,1
37089399,,1
37090257,,1
37484295,,1
37091893,,1
37093045,,1
37093409,,1
37094281,,1
37094347,,1
37096891,,1
37102137,,1
37103227,,1
37090289,,1
37090553,,1
37090601,,1
37107119,,1
37090685,,1
37091231,,1
37107781,,1
37091695,,1
37108177,,1
37092565,,1
37111015,,1
37111677,,1
37094941,,1
37113375,,1
37114893,,1
37096229,,1
37096427,,1
37096641,,1
35931925,,1
36364787,,1
35932583,,1
35932599,,1
36365515,,1
35939087,,1
31964019,,1
31964633,,1
31969171,,1
31970503,,1
31973213,,1
31975969,,1
31976793,,1
31976975,,1
31977501,,1
31983905,,1
31991279,,1
37486357,,1
37098241,,1
37118967,,1
37487909,,1
37119363,,1
37492359,,1
37098803,2013-06-10,1
37495199,,1
37120171,,1
37461623,,1
37120203,,1
37462463,,1
37121957,,1
37445767,,1
37102913,,1
37446539,,1
37448555,,1
37123673,,1
37103243,,1
37449415,,1
37103377,,1
37124279,,1
37449597,,1
37125289,,1
37450435,,1
37125403,,1
37451821,,1
37105687,,1
37452217,,1
37106723,,1
37453801,,1
37128671,,1
37454459,,1
37129727,,1
37457251,,1
37131691,,1
37457547,2013-08-21,1
37110551,,1
37458355,,1
37111047,,1
37460961,,1
37132431,,1
37111609,,1
37133093,,1
37461873,,1
37133123,,1
37113521,,1
37462331,,1
37463571,,1
37134593,,1
37115387,,1
37464905,,1
37465765,,1
37469131,,1
37135005,,1
37471491,,1
37117253,,1
37471689,,1
37117815,,1
37137729,,1
37472497,,1
37118869,,1
37118999,,1
37473455,,1
37474295,,1
37475731,,1
37138355,2013-05-30,1
37479213,,1
37119265,,1
37119811,,1
37479693,,1
37120567,,1
37485383,,1
37486373,,1
37124611,,1
37127863,,1
37127929,,1
37486503,,1
37455865,,1
37128191,,1
37130153,,1
37489359,,1
37489525,,1
37130763,,1
37490827,,1
37498201,,1
37131013,,1
37131211,,1
37499029,,1
37131539,,1
37457365,2013-08-06,1
37131575,,1
37457829,,1
37136475,,1
37458007,,1
37136755,,1
37458419,,1
37077965,,1
37078477,,1
37461607,,1
37462067,,1
37460003,,1
37095305,,1
37095421,,1
37095687,,1
37096327,,1
37096875,,1
37097219,,1
37461029,,1
37079435,,1
37085985,,1
37466521,,1
37467235,,1
37468783,,1
31992565,,1
31994149,,1
31995801,,1
31996213,,1
32000549,,1
32001591,,1
32005947,,1
32008735,,1
32008965,,1
32011209,,1
32904503,,1
32019823,,1
32835485,,1
32908845,,1
32908995,,1
32912439,,1
32837631,,1
37469115,,1
37469445,,1
37087205,,1
37470911,,1
37088691,,1
37474857,,1
37476869,,1
37090835,,1
37478947,,1
37479297,,1
37095671,,1
37479509,,1
37099037,,1
37099381,,1
37482725,,1
37101081,,1
37484493,,1
37484591,,1
37103013,,1
37484955,,1
37103705,,1
37489739,,1
37104447,,1
37463967,,1
37464693,,1
37104843,,1
37468303,,1
37469017,,1
37106031,,1
37108323,,1
37469777,,1
37075339,,1
37471505,,1
37099647,2013-05-28,1
37471657,,1
32914273,,1
37077949,,1
37472877,,1
37080619,,1
37083707,,1
37472907,,1
37085339,,1
37087917,,1
37090007,,1
37477909,,1
37492823,,1
37493255,,1
37091445,,1
37494307,,1
37093013,,1
37093425,,1
37494901,,1
37495861,,1
37093493,,1
37464791,,1
37112481,,1
37478963,,1
37113323,,1
37118489,,1
37479161,,1
37465301,,1
37119795,,1
37465453,,1
37120219,,1
37121311,,1
37481855,,1
37121625,,1
37467135,,1
37122317,,1
37467663,,1
37095223,,1
37095853,,1
37470167,2013-06-12,1
37096297,,1
37091313,,1
37472179,,1
37092633,,1
37093341,,1
37473289,,1
37094479,,1
37473685,,1
37095555,,1
37474773,,1
37091065,,1
37476519,,1
37093061,,1
37093639,,1
37094431,,1
37477561,,1
37095107,,1
37477743,,1
37128009,,1
37128405,,1
37477941,,1
37128571,,1
37098125,,1
37484377,,1
37098521,2013-09-26,1
37486737,,1
37265191,,1
37489311,,1
37496419,,1
37265305,,1
37496685,,1
37497923,,1
37266875,,1
37498101,,1
37266921,,1
37498335,,1
37269481,,1
37498451,,1
37269679,,1
37502509,,1
36265557,,1
35925757,,1
35928973,,1
35929667,,1
35954629,,1
35931035,,1
36270699,,1
36272253,,1
36272351,,1
35933775,,1
35934001,,1
36274759,,1
36277073,,1
35960289,,1
35935059,2013-10-29,1
36278969,,1
36279797,,1
37505317,,1
37506075,,1
37506981,,1
37271311,,1
37508153,,1
37271839,,1
37508847,,1
37272959,,1
37480449,,1
37274313,,1
37481277,,1
37483569,,1
37276955,,1
37477463,,1
37478865,,1
37481141,,1
37277617,,1
37277961,,1
37481771,,1
37482741,,1
37483303,,1
37278489,,1
37279811,,1
37483387,,1
37484477,,1
37283505,,1
37284413,2013-12-17,1
37485285,,1
37285585,,1
37488255,,1
37286377,,1
37288899,,1
37488567,,1
37292363,,1
37488979,,1
37294891,,1
37489593,,1
37299445,,1
37491967,,1
37301309,,1
37492973,,1
37265951,,1
37494787,,1
37495069,,1
37490811,,1
37495959,,1
37266739,,1
37491025,,1
37267717,,1
37496387,,1
37274115,,1
37657413,,1
37659111,,1
37275601,,1
37663337,,1
37277335,,1
37663385,,1
37279363,,1
37280667,,1
37280915,,1
37664375,,1
37281509,,1
37667907,,1
37281677,,1
37283407,,1
37668483,,1
37283803,,1
37284939,,1
37678647,,1
37286243,,1
37680939,,1
37287253,,1
37684655,,1
37690775,,1
37287763,,1
37692141,,1
37288191,,1
37693547,,1
37292083,,1
37644159,,1
37646321,,1
37292925,,1
37293291,,1
37647149,,1
37300153,,1
37649213,,1
37300929,,1
37672955,2013-07-29,1
37301523,,1
37674107,,1
37301591,,1
37302265,2013-08-01,1
37674687,,1
37303107,,1
37303519,,1
37675711,,1
37676301,,1
37305915,,1
37651025,,1
37652807,,1
37653187,,1
37307365,,1
37653881,,1
37308173,,1
37308835,,1
37656403,,1
37659903,,1
37661769,,1
37661869,,1
37662145,,1
37662707,,1
37663103,,1
35962517,,1
35936695,,1
36281777,,1
35963591,,1
36283143,,1
35965191,,1
36283159,,1
36283195,,1
35965671,,1
35938789,,1
35940139,,1
35967817,,1
35941083,,1
36289547,,1
36291577,,1
35968475,,1
35943113,,1
37667939,,1
37309049,,1
37670017,,1
37309659,,1
37670313,,1
37311787,,1
37312279,,1
37276757,,1
37278503,,1
37672045,,1
37279347,,1
37672805,,1
37283225,,1
37284497,,1
37674291,,1
37285023,,1
37675117,,1
37292035,,1
37675315,,1
37293373,,1
37648485,,1
37293967,,1
37302217,,1
37648599,,1
37302561,,1
37676583,,1
37302743,,1
37649297,,1
37305287,,1
37649427,,1
37306241,,1
37676733,,1
37307183,,1
37677063,,1
37308039,,1
37677245,,1
37309825,,1
37650447,,1
38504605,,1
38438373,,1
38505631,,1
38439233,,1
38506023,,1
36321971,,1
38507163,,1
36483373,,1
38507559,,1
36483801,,1
36484229,,1
38472147,,1
38508715,,1
36484411,,1
38473387,,1
36487199,2015-01-14,1
38510215,,1
38475185,,1
38510595,,1
38510893,,1
38511121,,1
38477561,,1
38477895,,1
38515149,,1
38479905,,1
38519969,,1
38585623,,1
38586379,,1
38588921,,1
38589717,,1
38589833,,1
38590025,,1
38590801,,1
38595803,,1
38596215,,1
38596695,,1
38597105,2013-06-27,1
38598575,,1
38601343,,1
38601707,,1
38602199,,1
38602663,,1
38602745,2015-11-06,1
38485153,,1
38487363,,1
38488187,,1
38603521,,1
38489311,,1
38604595,,1
38606243,,1
38570871,,1
38491671,,1
38571381,,1
38498815,,1
38572883,,1
38498831,,1
38500545,,1
38500661,,1
38572981,,1
38580339,,1
38580375,,1
38501357,,1
38583247,,1
38584549,,1
38501785,,1
38584879,,1
38505579,,1
38507329,,1
38508383,,1
38585889,,1
38508533,,1
38588411,,1
38510841,,1
38590239,,1
38593145,,1
38513055,,1
38594761,,1
38513169,,1
38556381,,1
38556679,,1
38513367,,1
38514655,,1
38515697,,1
38516401,,1
38516683,,1
38516749,,1
38519573,,1
38521189,,1
38524275,,1
38524321,,1
38524701,,1
38526219,,1
38528813,,1
38371089,,1
38371437,,1
38371717,,1
38372027,,1
38372771,,1
38373679,,1
38374867,,1
38375147,,1
38485003,,1
38485367,,1
38485483,,1
38489593,,1
38489957,,1
38491603,,1
38492129,,1
38501107,,1
38503155,,1
38504323,,1
38507115,,1
38508101,,1
38508549,,1
38509259,,1
38509691,,1
38512789,,1
38512903,,1
38514305,,1
38440979,,1
38518037,,1
38520413,,1
38520841,,1
38520893,2014-03-11,1
38441509,,1
38442797,,1
38558611,,1
38559419,,1
38559601,,1
38559767,,1
38560211,,1
38561533,,1
38596413,,1
38561945,,1
38598523,,1
38562869,,1
38599649,,1
38600005,,1
38563165,,1
38566365,,1
38566381,2015-12-18,1
38566579,,1
38567027,,1
38568163,,1
38521767,,1
38568627,,1
38522325,,1
38569487,,1
38524139,,1
38571679,,1
38525165,,1
38573231,,1
38526369,,1
38577967,,1
38527145,,1
38578973,2013-09-13,1
38532109,,1
38380245,,1
38579881,,1
38380359,,1
38386003,,1
38444497,,1
38446377,,1
38580589,,1
38446493,,1
38447467,,1
38586133,,1
38448853,,1
38667445,,1
38599101,,1
38669127,,1
38599617,2013-06-21,1
38601261,,1
38675415,,1
38677197,,1
38604725,,1
38606013,,1
38677973,,1
38606705,,1
38606971,,1
38660843,2013-09-17,1
38663155,,1
38607681,,1
38607879,,1
38665829,,1
38678959,,1
38610715,,1
38679887,,1
38680527,,1
38682675,,1
38687343,,1
38610913,2013-06-26,1
38689871,,1
38611211,,1
38692439,,1
38611675,,1
38692887,,1
38611919,,1
38693283,,1
38694039,,1
36984081,,1
38612431,,1
36984215,,1
38601775,,1
38602897,,1
38604247,,1
38605917,,1
36985403,,1
38606691,,1
36552339,,1
36552657,,1
36985637,,1
36553515,,1
36965473,,1
36966063,,1
38557803,,1
38696879,,1
38561169,,1
38697607,2014-01-03,1
38574581,,1
38699009,,1
38576265,,1
38699457,,1
38576347,,1
38699983,,1
36968491,,1
38701171,,1
36557309,,1
38576909,,1
36558697,,1
38562025,,1
36559009,,1
38565891,,1
36562475,,1
38702703,,1
38703897,,1
36968557,,1
36968621,,1
38705709,,1
38668517,,1
36562657,,1
36562719,,1
36562985,,1
36563745,,1
36564387,,1
36552027,,1
36553911,,1
36556153,,1
36557721,,1
36557987,,1
36560723,,1
36562307,,1
36563531,,1
36565147,,1
36565991,,1
36567195,,1
36561103,,1
38670923,,1
38672955,,1
38577239,,1
38673137,,1
38674785,,1
38578047,,1
38675545,,1
38578145,,1
38679339,,1
38580011,,1
38681419,,1
38581615,,1
38681751,,1
38583643,,1
38684655,,1
38583741,,1
38684785,,1
38685415,,1
38686535,,1
38686849,,1
38686881,,1
38687459,,1
38668961,,1
38669341,,1
38669919,,1
38671471,,1
38675561,,1
38675941,,1
38677343,,1
38677411,,1
38679491,,1
38679521,,1
38679855,,1
38680429,,1
38681637,,1
38682805,,1
38685067,,1
38686385,,1
38585409,,1
38666205,,1
38585591,,1
38587489,,1
38666835,,1
38589865,,1
38566813,,1
38568179,2013-09-05,1
38667695,,1
38571267,,1
38671105,,1
38571481,,1
38572121,,1
38672821,,1
38572403,,1
38573361,,1
38673961,2013-10-07,1
38575639,,1
38677229,,1
38576727,,1
38679573,,1
38577321,,1
38579073,,1
38579401,,1
38580027,,1
38581417,,1
38682493,,1
38589915,,1
38591513,,1
38686437,,1
38582949,2014-07-24,1
38595059,,1
38686963,,1
38687015,,1
38596709,,1
38596741,,1
38689521,,1
38599929,,1
38600155,,1
38690723,,1
38600337,,1
38602333,,1
38687625,,1
38602515,,1
38689209,,1
38603225,,1
38690593,,1
38701485,,1
38606721,,1
38701551,,1
38607185,,1
38706367,,1
38607483,,1
38706617,,1
38710889,,1
38713697,,1
38607715,,1
38607847,,1
38715677,2013-12-18,1
38608503,,1
38715875,,1
38609629,,1
38715921,,1
38611425,,1
38611903,,1
38716995,,1
38720409,,1
38614641,,1
38614775,,1
38616277,,1
38616621,,1
38583659,,1
38585061,,1
38589271,,1
38589651,,1
38590175,,1
38591645,,1
38592385,,1
38597933,,1
38599549,,1
38601079,,1
38601297,,1
38603719,,1
38603985,,1
38638667,,1
38639161,,1
38643917,,1
36360363,,1
36179973,,1
36180037,,1
36180167,,1
36180563,,1
36180829,,1
36182065,,1
36492017,,1
36493685,,1
38720955,,1
38646373,,1
38647859,,1
38722753,2015-06-10,1
38723909,,1
38724203,,1
38726959,,1
38728841,,1
38731167,,1
38731729,,1
38707857,,1
38708941,,1
38711997,,1
38715957,,1
38716713,,1
38696483,,1
38702339,,1
38702819,,1
38705131,,1
38708645,,1
38709671,,1
38713249,,1
38714369,,1
38669821,,1
38672873,,1
38688927,,1
38714683,,1
38719303,,1
38720211,,1
38648979,,1
38722405,,1
38649113,,1
38676599,,1
38649297,,1
38697805,,1
38649807,,1
38681949,,1
38650431,,1
38685993,,1
38651571,,1
38686219,2014-01-23,1
38651737,,1
38687739,,1
38652311,,1
36562423,,1
38693317,,1
36562703,,1
38652791,,1
38695511,,1
36563069,,1
38655959,2013-07-20,1
38657247,,1
38697919,2015-01-12,1
38657397,,1
38701453,,1
38702787,,1
38926793,,1
38653005,,1
38927039,,1
36563845,,1
38653881,,1
38654771,,1
38633091,,1
36564933,,1
38927289,2014-08-02,1
38636753,2015-02-13,1
38637133,2013-12-13,1
36568529,,1
38927637,,1
38637909,,1
38929483,,1
38639145,,1
38929815,,1
38639495,,1
38640381,,1
38930157,,1
38640563,,1
38640797,,1
38931065,,1
38933955,,1
38641703,,1
38934165,,1
38643023,,1
38643303,,1
38644903,,1
38645383,,1
38648287,,1
38648717,,1
38649427,,1
38649609,,1
38650545,,1
38650811,,1
38652079,,1
38652359,,1
38653187,,1
38657345,,1
38658565,2014-01-21,1
38660513,,1
38662427,,1
38662707,,1
38662723,,1
38663833,,1
38665167,,1
38669477,,1
38670809,,1
38672675,,1
38673399,,1
38676401,,1
38676635,,1
38680081,,1
36501491,,1
36182659,,1
36184259,,1
36186785,,1
36190613,,1
36195465,,1
36197877,,1
36201683,,1
36361321,,1
36364557,,1
36365615,,1
36366965,,1
39055969,,1
39062599,,1
38914199,,1
39066065,,1
38916777,,1
39066215,,1
38917601,,1
39070157,,1
38917751,,1
39071147,,1
38918821,,1
39071991,,1
39073393,2014-02-24,1
39074315,,1
39074331,,1
38921233,,1
39074463,,1
38922817,,1
39075305,,1
38924861,,1
39078043,,1
38925027,2013-07-12,1
38926263,,1
38880013,,1
39078241,,1
38880111,,1
39078307,,1
38880507,,1
39079053,,1
39079579,,1
38880691,,1
39042799,,1
39080685,,1
38881367,,1
39042917,,1
38881533,,1
39080783,2014-09-02,1
38881831,,1
39044831,,1
38882191,,1
39081361,,1
38883083,,1
39082997,,1
38884567,,1
39083507,,1
39049219,,1
38885693,,1
39050093,,1
39050885,,1
39086459,,1
38885957,,1
39051181,,1
39051265,,1
38888147,,1
39087833,,1
38888511,2014-02-19,1
39090057,,1
38889157,,1
39091823,,1
38889257,,1
39053525,,1
39093407,,1
38889403,,1
38889553,,1
38890901,,1
39094841,,1
39056049,,1
38891959,,1
39056131,,1
38892767,,1
39097435,,1
38894003,,1
39099431,,1
38896613,,1
39101297,,1
39102531,,1
38901251,,1
39104595,,1
39104825,,1
38903511,,1
39060107,,1
39106159,,1
39107747,,1
38904879,,1
38905309,,1
39107961,,1
39108191,,1
38881961,,1
38882587,,1
39108275,,1
39476319,,1
38883431,,1
39476735,,1
38883697,,1
39478731,,1
38890953,,1
38891579,,1
38891631,,1
38892455,,1
38893527,,1
38893907,,1
38894399,,1
38895987,,1
38897935,,1
38898229,,1
36369575,,1
38899469,,1
36370429,2014-01-08,1
36371965,,1
38900819,,1
38902189,,1
36203037,,1
38903923,,1
38910853,,1
38915871,,1
36205329,,1
38917685,,1
36205923,,1
38917783,,1
36207029,,1
38919055,,1
38919153,,1
36207873,,1
38920899,,1
36209837,,1
38923443,,1
36212275,2013-09-13,1
38924417,,1
36507363,2013-08-15,1
39027323,,1
36507993,,1
39027703,,1
36510149,,1
39361103,,1
36372721,,1
39361255,,1
36445503,,1
36373435,,1
36373961,,1
36374405,,1
36374473,,1
36374837,,1
36375743,,1
36376155,,1
36447963,2013-11-04,1
36448011,,1
36451593,,1
36451609,,1
36452679,,1
36453689,,1
36455965,,1
36456045,,1
36458093,2013-08-29,1
36458357,,1
36458801,,1
36422979,,1
36425605,,1
36332247,,1
36332329,,1
36333917,,1
36432351,,1
36336687,,1
36433805,,1
36439267,,1
39480347,,1
39483187,,1
39362095,,1
39362241,,1
39483599,,1
39486569,,1
39487809,,1
39331917,,1
39489773,,1
39363183,,1
39492691,,1
39492873,,1
39364023,,1
39492889,,1
39493101,,1
39493335,2013-08-26,1
39332159,,1
39493351,,1
39497921,,1
39365511,,1
39498615,,1
39499339,,1
39499621,,1
39334457,,1
39500131,,1
39334935,,1
39366815,,1
39366879,,1
39500559,,1
39335513,,1
39336073,,1
39501355,,1
39368925,,1
39369785,,1
39502591,,1
39373661,,1
39339491,,1
39375641,,1
39503451,,1
39504139,,1
39340033,,1
39375989,,1
39376053,,1
39506155,,1
39376183,,1
39506219,,1
39377423,2013-09-03,1
39342493,,1
39343435,,1
39506683,,1
39343961,,1
39509011,,1
39378793,,1
39509719,,1
39511915,,1
39378893,,1
39344405,,1
39514637,,1
39514653,,1
39065059,,1
39379289,,1
39066345,,1
39344473,,1
39066461,2013-11-25,1
39379319,,1
39379653,,1
39066695,,1
39379981,,1
39058159,,1
39381003,,1
39381253,,1
39347327,,1
39347577,,1
39068377,,1
39383083,,1
39068789,,1
39349339,,1
39383529,,1
39069253,,1
39061379,,1
39384979,,1
39081017,,1
39065557,,1
39068127,,1
39072779,,1
39073061,,1
39075041,,1
39076015,2014-03-13,1
39082169,,1
39082483,,1
39083523,,1
39086525,,1
39089829,,1
39350957,,1
39091161,,1
36970057,,1
39093177,,1
36965107,,1
39093209,,1
39352241,,1
39352375,,1
39080121,,1
39093871,,1
39388793,,1
39355247,,1
39390855,,1
39356101,,1
39357195,,1
39358431,,1
39396697,,1
39398311,,1
39398411,,1
39399385,,1
39399437,,1
39362177,,1
39401397,,1
39401825,,1
39404613,,1
39406245,,1
39406957,,1
39408043,,1
39016829,,1
39411129,,1
36466441,,1
36473223,,1
36479777,,1
36481539,,1
36482759,,1
36484625,,1
36486855,,1
36493799,,1
36494325,,1
36498749,,1
36504607,,1
36505617,,1
36506421,,1
36507447,,1
36508733,,1
36512525,,1
36514277,,1
39080917,,1
39080949,,1
39095471,,1
39098555,,1
39411625,,1
39082715,,1
39412729,,1
39085107,,1
39414179,,1
39414329,,1
39085899,,1
39087021,,1
39020045,,1
39087401,,1
39370691,,1
39099645,,1
39370789,,1
39099795,,1
39100667,,1
39415669,2013-12-06,1
39101079,,1
39101161,,1
39020623,2013-09-09,1
39371071,,1
39020971,,1
39418587,,1
39101839,,1
39372093,,1
39105075,,1
39372175,,1
39420651,,1
39372503,,1
39088673,,1
39420849,,1
39024817,2014-02-26,1
39089797,2013-08-28,1
39421739,,1
39090073,,1
39026069,,1
39092099,,1
39092267,,1
39094215,,1
39095173,,1
39423771,,1
39426259,,1
39095867,,1
39426441,,1
39374781,,1
39099181,2015-09-04,1
39426493,,1
39104131,,1
39028793,,1
39105371,,1
39108853,,1
39029173,,1
39109035,,1
39377209,,1
39110533,,1
39377771,,1
39110731,,1
39031433,,1
39111575,,1
39032039,,1
39112727,,1
39379699,,1
39032273,,1
39113275,,1
39115567,,1
39032601,,1
39118189,,1
39118917,,1
39382489,,1
39383035,,1
39119147,,1
39120945,,1
39121259,,1
39121325,,1
39385839,,1
39124427,,1
39386515,,1
39125469,,1
39387011,,1
39126491,,1
39387605,,1
39127381,,1
39127911,,1
39108687,,1
39388017,,1
39109513,,1
39388065,,1
39110071,2014-09-22,1
39390819,,1
39114359,,1
39391449,,1
39128371,,1
39393131,,1
39128735,,1
39394549,,1
39129215,,1
39395159,,1
39129659,,1
39395999,,1
